"Coef","beta","SE","null_value","tstat","df_Satt","p_Satt"
"(Intercept)",0.5178875,0.0964427984379119,0,5.36989291464211,7,0.00104163269023667
"Exp_Condition1",-0.00144204545454551,0.174819445507531,0,-0.00824877032620147,15.2412545235223,0.993525511811118
"Exp_Condition2",0.0751432692307692,0.158899268880051,0,0.472898772665173,14.9612277867529,0.643110633770767
