"condition","Participant","word","projection_fear_vs_calm"
"3",5,"extremely_nervous",0.371637761592865
"3",1,"very_nervous",0.339137971401215
"3",5,"very_nervous",0.339137971401215
"3",1,"bothered",0.337116301059723
"3",1,"nervous",0.33205384016037
"3",5,"nervous",0.33205384016037
"3",6,"nervous",0.33205384016037
"2",10,"anxiety",0.379404753446579
"2",11,"some_anxiety",0.336789935827255
"2",11,"nervous",0.33205384016037
"1",37,"nervous",0.33205384016037
"1",41,"nervous",0.33205384016037
