word,condition,x,y,frequency,point_size,label_size,alpha,x_plot,y_plot
cool,2,-0.6418325186006196,0.030963895511675475,1,80.0,7.0,0.55,-0.6418325186006196,0.1348869439658081
distracted,1,0.05163105332389843,-1.0512562530488743,2,104.44444444444444,7.444444444444445,0.5888888888888889,0.05163105332389843,-1.0512562530488743
distracted,2,0.05163105332389843,-1.0512562530488743,2,104.44444444444444,7.444444444444445,0.5888888888888889,0.05163105332389843,-0.9473332045947416
distracted,3,0.05163105332389843,-1.051256253048874,1,80.0,7.0,0.55,0.05163105332389843,-1.1551793015030067
easier,1,-0.7968892427273796,-2.0612237941132805,1,80.0,7.0,0.55,-0.7968892427273796,-2.0612237941132805
effective,1,-1.1482288807983734,-1.2552757358053166,1,80.0,7.0,0.55,-1.1482288807983734,-1.2552757358053166
engaged,1,0.06830583876030871,-1.3031186056972006,1,80.0,7.0,0.55,0.06830583876030871,-1.3031186056972006
engaged,2,0.06830583876030871,-1.3031186056972008,3,128.88888888888889,7.888888888888889,0.6277777777777778,0.06830583876030871,-1.1991955572430681
engaged,3,0.06830583876030871,-1.3031186056972006,1,80.0,7.0,0.55,0.06830583876030871,-1.4070416541513333
excellent,3,-0.6532688870111708,-1.885534444104674,1,80.0,7.0,0.55,-0.6532688870111708,-1.9894574925588067
extremely_nervous,3,0.2740561685577524,-0.27114990112006315,1,80.0,7.0,0.55,0.2740561685577524,-0.37507294957419574
fine,3,-0.1187815347268897,-1.6130986904028093,1,80.0,7.0,0.55,-0.1187815347268897,-1.717021738856942
good,1,-0.7787997772437039,-1.4297559793886663,2,104.44444444444444,7.444444444444445,0.5888888888888889,-0.7787997772437039,-1.4297559793886663
good,2,-0.7787997772437038,-1.4297559793886663,8,251.11111111111111,10.11111111111111,0.8222222222222222,-0.7787997772437038,-1.3258329309345336
good,3,-0.778799777243704,-1.4297559793886663,1,80.0,7.0,0.55,-0.778799777243704,-1.533679027842799
happy,2,-0.4206411090227768,-0.9980576035917541,1,80.0,7.0,0.55,-0.4206411090227768,-0.8941345551376214
helpful,1,-0.7261358103757418,-2.1686538212236544,2,104.44444444444444,7.444444444444445,0.5888888888888889,-0.7261358103757418,-2.1686538212236544
helpful,2,-0.7261358103757418,-2.168653821223655,1,80.0,7.0,0.55,-0.7261358103757418,-2.064730772769522
interesting,2,0.40911800309111246,-2.6514055395460416,2,104.44444444444444,7.444444444444445,0.5888888888888889,0.40911800309111246,-2.547482491091909
less_anxious,3,0.1028437433992918,-0.5858436671828824,2,104.44444444444444,7.444444444444445,0.5888888888888889,0.1028437433992918,-0.689766715637015
like,1,-0.3935505624960501,-1.716068599438146,1,80.0,7.0,0.55,-0.3935505624960501,-1.716068599438146
liked,1,-0.3935505624960502,-1.7160685994381464,3,128.88888888888889,7.888888888888889,0.6277777777777778,-0.3935505624960502,-1.7160685994381464
liked,2,-0.3935505624960502,-1.7160685994381466,2,104.44444444444444,7.444444444444445,0.5888888888888889,-0.3935505624960502,-1.612145550984014
monotonous,2,0.6890701734053513,-1.1373855452473451,1,80.0,7.0,0.55,0.6890701734053513,-1.0334624967932124
